index,offset,text,length,confidence,encoding,reason
473,0x597346,Vent,4,95,FF7,menu strings
474,0x597350,Sacre,5,95,FF7,menu strings
475,0x597360,Mort,4,95,FF7,menu strings
476,0x597374,Quasi-mort,10,95,FF7,menu strings
477,0x597388,Sommeil,7,95,FF7,menu strings
478,0x59739C,Poison,6,95,FF7,menu strings
479,0x5973B0,Triste,6,95,FF7,menu strings
480,0x5973C4,Furie,5,95,FF7,menu strings
481,0x5973D8,Confusion,9,95,FF7,menu strings
482,0x5973EC,Silence,7,95,FF7,menu strings
483,0x597400,HÔte,4,95,FF7,menu strings
484,0x597414,Lent,4,95,FF7,menu strings
485,0x597428,Stop,4,95,FF7,menu strings
486,0x59743C,Grenouille,10,95,FF7,menu strings
487,0x597450,Mini,4,95,FF7,menu strings
488,0x597464,Lente apathie,13,95,FF7,menu strings
489,0x597478,Pâtrifier,9,95,FF7,menu strings
490,0x59748C,Regen,5,95,FF7,menu strings
491,0x5974A0,Barriçre,8,95,FF7,menu strings
492,0x5974B4,BarrM,5,95,FF7,menu strings
493,0x5974C8,Reflet,6,95,FF7,menu strings
494,0x5974F0,Bouclier,8,95,FF7,menu strings
495,0x597504,Peine de mort,13,95,FF7,menu strings
496,0x597518,Manipuler,9,95,FF7,menu strings
497,0x59752C,Folie,5,95,FF7,menu strings
498,0x597540,Sans pareil,11,95,FF7,menu strings
499,0x597554,Paralysie,9,95,FF7,menu strings
500,0x597568,Obscuritâ,9,95,FF7,menu strings
501,0x597580,El. Base,8,95,FF7,menu strings
502,0x59759A,Effet,5,95,FF7,menu strings
503,0x5975B4,Attaque,7,95,FF7,menu strings
504,0x5975CE,Dâfense,7,95,FF7,menu strings
505,0x5975E8,Moitiâ,6,95,FF7,menu strings
506,0x597602,Sans effet,10,95,FF7,menu strings
507,0x59761C,Absorption,10,95,FF7,menu strings
508,0x597684,Force,5,95,FF7,menu strings
509,0x59769E,Dextâritâ,9,95,FF7,menu strings
510,0x5976B8,Vitalitâ,8,95,FF7,menu strings
511,0x5976D2,Magie,5,95,FF7,menu strings
512,0x5976EC,Esprit,6,95,FF7,menu strings
513,0x597706,Chance,6,95,FF7,menu strings
514,0x597720,Attaque,7,95,FF7,menu strings
515,0x59773A,% Attaque,9,95,FF7,menu strings
516,0x597754,Dâfense,7,95,FF7,menu strings
517,0x59776E,% Dâfense,9,95,FF7,menu strings
518,0x597788,Atqe mag,8,95,FF7,menu strings
519,0x5977A2,Dâf mag,7,95,FF7,menu strings
520,0x5977BC,% Dâf mag,9,95,FF7,menu strings
521,0x5977D6,Arm.,4,95,FF7,menu strings
522,0x5977F0,Amr.,4,95,FF7,menu strings
523,0x59780A,Acc.,4,95,FF7,menu strings
524,0x597824,Limites :,9,95,FF7,menu strings
525,0x59790C,Amr.,4,95,FF7,menu strings
526,0x597920,Acc.,4,95,FF7,menu strings
527,0x597934,Acc.,4,95,FF7,menu strings
528,0x597948,Force,5,95,FF7,menu strings
529,0x59795C,Dextâritâ,9,95,FF7,menu strings
530,0x597970,Vitalitâ,8,95,FF7,menu strings
531,0x597984,Magie,5,95,FF7,menu strings
532,0x597998,Esprit,6,95,FF7,menu strings
533,0x5979AC,Chance,6,95,FF7,menu strings
534,0x5979C0,Attaque,7,95,FF7,menu strings
535,0x5979D4,% Attaque,9,95,FF7,menu strings
536,0x5979E8,Dâfense,7,95,FF7,menu strings
537,0x5979FC,% Dâfense,9,95,FF7,menu strings
538,0x597A10,Atqe mag,8,95,FF7,menu strings
539,0x597A24,Dâf mag,7,95,FF7,menu strings
540,0x597A38,% Dâf mag,9,95,FF7,menu strings
541,0x597A4C,Orifice :,9,95,FF7,menu strings
542,0x597A60,Augmentation :,14,95,FF7,menu strings
543,0x597A74,Aucune,6,95,FF7,menu strings
544,0x597A88,Normale,7,95,FF7,menu strings
545,0x597A9C,Double,6,95,FF7,menu strings
546,0x597AB0,Triple,6,95,FF7,menu strings
547,0x597B32,Glace,5,95,FF7,menu strings
548,0x597B3C,Foudre,6,95,FF7,menu strings
549,0x597B46,Terre,5,95,FF7,menu strings
550,0x597B50,Poison,6,95,FF7,menu strings
551,0x597B5A,Gravitâ,7,95,FF7,menu strings
552,0x597B64,Eau,3,95,FF7,menu strings
553,0x597B6E,Vent,4,95,FF7,menu strings
554,0x597B78,Sacre,5,95,FF7,menu strings
555,0x597B88,Veux-tu vraiment retirer ceci ?,31,95,FF7,menu strings
556,0x597BAA,"Oui, vraiment !",15,95,FF7,menu strings
557,0x597BCC,Un instant,10,95,FF7,menu strings
558,0x597BEE,Sephiroth,9,95,FF7,menu strings
559,0x597C10,Arm.,4,95,FF7,menu strings
560,0x597C2A,Amr.,4,95,FF7,menu strings
561,0x597C44,Liste de pouvoirs,17,95,FF7,menu strings
562,0x597C5E,Effet âquipement,16,95,FF7,menu strings
563,0x597C78,Vârifier,8,95,FF7,menu strings
564,0x597C92,Arranger,8,95,FF7,menu strings
565,0x597CAC,Nombre en mâmoire   /24,23,95,FF7,menu strings
566,0x597CC6,AP,2,95,FF7,menu strings
567,0x597CE0,Niveau suivant,14,95,FF7,menu strings
568,0x597CFA,Maître,6,95,FF7,menu strings
569,0x597D14,Arranger,8,95,FF7,menu strings
570,0x597D2E,Echanger,8,95,FF7,menu strings
571,0x597D48,Retirer tout,12,95,FF7,menu strings
572,0x597D62,Poubelle,8,95,FF7,menu strings
573,0x597D96,Vitesse,7,95,FF7,menu strings
574,0x597DB0,Protçge,7,95,FF7,menu strings
575,0x597DCA,Pouvoir mag.,12,95,FF7,menu strings
576,0x597DE4,Chance,6,95,FF7,menu strings
577,0x597DFE,Maître,6,95,FF7,menu strings
578,0x597E18,Force,5,95,FF7,menu strings
579,0x597E32,Vitalitâ,8,95,FF7,menu strings
580,0x597E4C,Magie,5,95,FF7,menu strings
581,0x597E66,Dâf mag,7,95,FF7,menu strings
582,0x597E80,Dextâritâ,9,95,FF7,menu strings
583,0x597E9A,Chance,6,95,FF7,menu strings
584,0x597EB4,HPMAX,5,95,FF7,menu strings
585,0x597ECE,MPMAX,5,95,FF7,menu strings
586,0x597EE8,HPMAX,5,95,FF7,menu strings
587,0x597F02,MPMAX,5,95,FF7,menu strings
588,0x597F1C,EXP.PLUS,8,95,FF7,menu strings
589,0x597F36,Gil PLUS,8,95,FF7,menu strings
590,0x597F50,Rencontre -,11,95,FF7,menu strings
591,0x597F6A,Rencontre +,11,95,FF7,menu strings
592,0x597F84,Attirer Chocobos,16,95,FF7,menu strings
593,0x597F9E,Prâvention +,12,95,FF7,menu strings
594,0x597FB8,Attaque de longue portâe,24,95,FF7,menu strings
595,0x597FD2,Attaquer tous,13,95,FF7,menu strings
596,0x597FEC,Contre-attaquer,15,95,FF7,menu strings
597,0x598006,Attaquer tous,13,95,FF7,menu strings
598,0x598020,Attaque continue,16,95,FF7,menu strings
599,0x59803A,Changer HP MP,13,95,FF7,menu strings
600,0x59816A,Invoquer,8,95,FF7,menu strings
601,0x598184,TalentE,7,95,FF7,menu strings
602,0x59819E,Puissance suppl.,16,95,FF7,menu strings
603,0x5981B8,Tout,4,95,FF7,menu strings
604,0x5981EC,Absorp.MP,9,95,FF7,menu strings
605,0x598206,Absorp.HP,9,95,FF7,menu strings
606,0x59823A,Voler aussi,11,95,FF7,menu strings
607,0x598254,Coupure+,8,95,FF7,menu strings
608,0x59826E,Turbo MP,8,95,FF7,menu strings
609,0x598288,Rien.,5,95,FF7,menu strings
610,0x5982A2,MP insuffisant.,15,95,FF7,menu strings
611,0x59832E,Arranger,8,95,FF7,menu strings
612,0x59833C,Elâments-clâ,12,95,FF7,menu strings
613,0x59834A,Toi-mème,8,95,FF7,menu strings
614,0x598358,Terrain,7,95,FF7,menu strings
615,0x598366,Combat,6,95,FF7,menu strings
616,0x598374,Lancer,6,95,FF7,menu strings
617,0x598382,Type,4,95,FF7,menu strings
618,0x598390,Nom,3,95,FF7,menu strings
619,0x59839E,Plus,4,95,FF7,menu strings
620,0x5983AC,Moins,5,95,FF7,menu strings
621,0x5983D8,Ça y est !,10,95,FF7,menu strings
622,0x598414,J'hâsite encore,15,95,FF7,menu strings
623,0x598450,Ça m'est âgal.,14,95,FF7,menu strings
624,0x59848C,"Hâ, pas de panique !",20,95,FF7,menu strings
625,0x5984C8,Bon sang ! Ça me donne mal au crÔne !,37,95,FF7,menu strings
626,0x598504,Ça m'est âgal.,14,95,FF7,menu strings
627,0x598540,"Hmm, c'est donc àa.",19,95,FF7,menu strings
628,0x59857C,J'hâsite encore,15,95,FF7,menu strings
629,0x5985B8,Il y a erreur de personne.,26,95,FF7,menu strings
630,0x5985F4,Ça devrait ètre bon.,20,95,FF7,menu strings
631,0x598630,Ce n'est pas prèt.,18,95,FF7,menu strings
632,0x59866C,Ce n'est pas moi.,17,95,FF7,menu strings
633,0x5986A8,Ça y est !,10,95,FF7,menu strings
634,0x5986E4,Je n'y arrive pas.,18,95,FF7,menu strings
635,0x598720,Ça m'est âgal.,14,95,FF7,menu strings
636,0x59875C,Super ! Ça devrait faire l'affaire !,36,95,FF7,menu strings
637,0x598798,Non ! Je n'y arrive pas !,25,95,FF7,menu strings
638,0x5987D4,"Pff, je n'ai pas la moindre idâe !",34,95,FF7,menu strings
639,0x598810,Je suis l'ombre de moi-mème,27,95,FF7,menu strings
640,0x59884C,Je n'y suis toujours pas.,25,95,FF7,menu strings
641,0x598888,Ça m'est âgal.,14,95,FF7,menu strings
642,0x5988C4,"Donne-moi àa, àa m'a l'air bien !",33,95,FF7,menu strings
643,0x598900,Pff. J'hâsite encore,20,95,FF7,menu strings
644,0x59893C,Pas moi ! Choisis quelqu'un d'autre !,37,95,FF7,menu strings
645,0x598978,Ça m'est complçtement âgal.,27,95,FF7,menu strings
646,0x598D4B,ÈvËËËËS\,8,95,FF7,menu strings
647,0x598D6A,VÈËÙËÏudÈ,9,95,FF7,menu strings
648,0x598D7C,Ù|È,3,95,FF7,menu strings
649,0x598D8A,ÙÈËVÈe,6,95,FF7,menu strings
650,0x598D9C,vSËÈ,4,95,FF7,menu strings
651,0x598DAC,ÏVÛËÈS,6,95,FF7,menu strings
652,0x598DBB,ÙÈXË,4,95,FF7,menu strings
653,0x598DCB,ÙËÛÈX,5,95,FF7,menu strings
654,0x598DDB,VxË,3,95,FF7,menu strings
655,0x598DED,VËVS,4,95,FF7,menu strings
656,0x598DFA,ÙËËXÙÜ,6,95,FF7,menu strings
657,0x598E1A,VÏÈË,4,95,FF7,menu strings
658,0x598E3A,VÙÈXÏf,6,95,FF7,menu strings
659,0x598E58,çxËe,4,95,FF7,menu strings
660,0x598EB9,ÙÙ,2,95,FF7,menu strings
661,0x598F3B,ÈvËËËËS\,8,95,FF7,menu strings
662,0x598F5A,VÈËÙËÏudÈ,9,95,FF7,menu strings
663,0x598F7A,ÙÈËVÈe,6,95,FF7,menu strings
664,0x598F8C,Ù|È,3,95,FF7,menu strings
665,0x598F9C,ÏVÛËÈS,6,95,FF7,menu strings
666,0x598FAC,vSËÈ,4,95,FF7,menu strings
667,0x598FBB,ÙËÛÈX,5,95,FF7,menu strings
668,0x598FCB,ÙÈXË,4,95,FF7,menu strings
669,0x598FDD,VËVS,4,95,FF7,menu strings
670,0x598FEB,VxË,3,95,FF7,menu strings
671,0x59900A,ÙËËXÙÜ,6,95,FF7,menu and character names
672,0x59902A,VÏÈË,4,95,FF7,menu and character names
673,0x59904A,VÙÈXÏf,6,95,FF7,menu and character names
674,0x599068,çxËe,4,95,FF7,menu and character names
675,0x5990C9,ÙÙ,2,95,FF7,menu and character names
676,0x599134,Barret,6,95,FF7,menu and character names
677,0x599140,Tifa,4,95,FF7,menu and character names
678,0x59914C,Aeris,5,95,FF7,menu and character names
679,0x599158,Red 13,6,95,FF7,menu and character names
680,0x599164,Youfie,6,95,FF7,menu and character names
681,0x599170,Cait Sith,9,95,FF7,menu and character names
682,0x59917C,Vincent,7,95,FF7,menu and character names
683,0x599188,Cid,3,95,FF7,menu and character names
684,0x599194,Choco,5,95,FF7,menu and character names
685,0x5991C4,Espace,6,95,FF7,menu and character names
686,0x5991D0,Effacer,7,95,FF7,menu and character names
687,0x5991DC,Choisir,7,95,FF7,menu and character names
688,0x5991E8,Dâfaut,6,95,FF7,menu and character names
689,0x5991F4,Annuler,7,95,FF7,menu and character names
690,0x599258,Freshmake,9,95,FF7,menu and character names
691,0x599268,Square,6,95,FF7,menu and character names
692,0x599288,Local,5,95,FF7,menu and character names
693,0x599298,Gold,4,95,FF7,menu and character names
694,0x59931E,"xz|468:<~ÀÇÉË>@BDFêîôûœ`bdfh ""$&(IKMOQH",39,95,FF7,menu and character names
695,0x59965C,GL!,3,95,FF7,menu and character names
696,0x5998AC,î   *RuhdfaN      ! Sephiroth,29,95,FF7,menu and character names
697,0x599D5C,Magic Materia!,14,95,FF7,menu and character names
698,0x599D70,Summon Materia!,15,95,FF7,menu and character names
699,0x599D84,Command,7,95,FF7,menu and character names
700,0x599D98,Zero - AW YEAH!,15,95,FF7,menu and character names
701,0x599DB0,Feu,3,95,FF7,menu and character names
702,0x599DBA,Glace,5,95,FF7,menu and character names
703,0x599DC4,Foudre,6,95,FF7,menu and character names
704,0x599DCE,Terre,5,95,FF7,menu and character names
705,0x599DD8,Poison,6,95,FF7,menu and character names
706,0x599DE2,Gravitâ,7,95,FF7,menu and character names
707,0x599DEC,Eau,3,95,FF7,menu and character names
708,0x599DF6,Vent,4,95,FF7,menu and character names
709,0x599E00,Sacre,5,95,FF7,menu and character names
710,0x599E10,Veux-tu vraiment retirer ceci ?,31,95,FF7,menu and character names
711,0x599E32,"Oui, vraiment !",15,95,FF7,menu and character names
712,0x599E54,Un instant,10,95,FF7,menu and character names
713,0x599E76,Sephiroth,9,95,FF7,menu and character names
714,0x599E98,Arm.,4,95,FF7,menu and character names
715,0x599EB2,Amr.,4,95,FF7,menu and character names
716,0x599ECC,Liste de pouvoirs,17,95,FF7,menu and character names
717,0x599EE6,Effet âquipement,16,95,FF7,menu and character names
718,0x599F00,Vârifier,8,95,FF7,menu and character names
719,0x599F1A,Arranger,8,95,FF7,menu and character names
720,0x599F34,Nombre en mâmoire   /24,23,95,FF7,menu and character names
721,0x599F4E,AP,2,95,FF7,menu and character names
722,0x599F68,Niveau suivant,14,95,FF7,menu and character names
723,0x599F82,Maître,6,95,FF7,menu and character names
724,0x599F9C,Arranger,8,95,FF7,menu and character names
725,0x599FB6,Echanger,8,95,FF7,menu and character names
726,0x599FD0,Retirer tout,12,95,FF7,menu and character names
727,0x599FEA,Poubelle,8,95,FF7,menu and character names
728,0x59A01E,Vitesse,7,95,FF7,menu and character names
729,0x59A038,Protçge,7,95,FF7,menu and character names
730,0x59A052,Pouvoir mag.,12,95,FF7,menu and character names
731,0x59A06C,Chance,6,95,FF7,menu and character names
732,0x59A086,Maître,6,95,FF7,menu and character names
733,0x59A0A0,Force,5,95,FF7,menu and character names
734,0x59A0BA,Vitalitâ,8,95,FF7,menu and character names
735,0x59A0D4,Magie,5,95,FF7,menu and character names
736,0x59A0EE,Dâf mag,7,95,FF7,menu and character names
737,0x59A108,Dextâritâ,9,95,FF7,menu and character names
738,0x59A122,Chance,6,95,FF7,menu and character names
739,0x59A13C,HPMAX,5,95,FF7,menu and character names
740,0x59A156,MPMAX,5,95,FF7,menu and character names
741,0x59A170,HPMAX,5,95,FF7,menu and character names
742,0x59A18A,MPMAX,5,95,FF7,menu and character names
743,0x59A1A4,EXP.PLUS,8,95,FF7,menu and character names
744,0x59A1BE,Gil PLUS,8,95,FF7,menu and character names
745,0x59A1D8,Rencontre -,11,95,FF7,menu and character names
746,0x59A1F2,Rencontre +,11,95,FF7,menu and character names
747,0x59A20C,Attirer Chocobos,16,95,FF7,menu and character names
748,0x59A226,Prâvention +,12,95,FF7,menu and character names
749,0x59A240,Attaque de longue portâe,24,95,FF7,menu and character names
750,0x59A25A,Attaquer tous,13,95,FF7,menu and character names
751,0x59A274,Contre-attaquer,15,95,FF7,menu and character names
752,0x59A28E,Attaquer tous,13,95,FF7,menu and character names
753,0x59A2A8,Attaque continue,16,95,FF7,menu and character names
754,0x59A2C2,Changer HP MP,13,95,FF7,menu and character names
755,0x59A2E0,Acheter,7,95,FF7,menu and character names
756,0x59A2FE,Vendre,6,95,FF7,menu and character names
757,0x59A31C,Quitter,7,95,FF7,menu and character names
758,0x59A33A,Elâment,7,95,FF7,menu and character names
759,0x59A358,Materia,7,95,FF7,menu and character names
760,0x59A378,Acheitter,9,95,FF7,menu and character names
761,0x59A390,Gils,4,95,FF7,menu and character names
762,0x59A3A8,En possession,13,95,FF7,menu and character names
763,0x59A3C0,Equipâ,6,95,FF7,menu and character names
764,0x59A3D8,Total,5,95,FF7,menu and character names
765,0x59A3F0,Quantitâ,8,95,FF7,menu and character names
766,0x59A408,Elâment    Materia,18,95,FF7,menu and character names
767,0x59A420,Gils restants,13,95,FF7,menu and character names
768,0x59A438,Prix maître,11,95,FF7,menu and character names
769,0x59A450,Prix en fonction de AP,22,95,FF7,menu and character names
770,0x59A468,Arm.,4,95,FF7,menu and character names
771,0x59A47E,Amr.,4,95,FF7,menu and character names
772,0x59A494,Acc.,4,95,FF7,menu and character names
773,0x59A4AA,Acc.,4,95,FF7,menu and character names
774,0x59A4C0,Force,5,95,FF7,menu and character names
775,0x59A4D6,Dextâritâ,9,95,FF7,menu and character names
776,0x59A4EC,Vitalitâ,8,95,FF7,menu and character names
777,0x59A502,Magie,5,95,FF7,menu and character names
778,0x59A518,Esprit,6,95,FF7,menu and character names
779,0x59A52E,Chance,6,95,FF7,menu and character names
780,0x59A544,Attaque,7,95,FF7,menu and character names
781,0x59A55A,% Attaque,9,95,FF7,menu and character names
782,0x59A570,Dâfense,7,95,FF7,menu and character names
783,0x59A586,% Dâfense,9,95,FF7,menu and character names
784,0x59A59C,Atqe mag,8,95,FF7,menu and character names
785,0x59A5B2,Dâf mag,7,95,FF7,menu and character names
786,0x59A5C8,% Dâf mag,9,95,FF7,menu and character names
787,0x59A5DE,Orifice :,9,95,FF7,menu and character names
788,0x59A5F4,Augmentation :,14,95,FF7,menu and character names
789,0x59A60A,Aucune,6,95,FF7,menu and character names
790,0x59A620,Normale,7,95,FF7,menu and character names
791,0x59A636,Double,6,95,FF7,menu and character names
792,0x59A64C,Triple,6,95,FF7,menu and character names
793,0x59A680,Magasin d'âlâments,18,95,FF7,menu and character names
794,0x59A694,Magasin d'armes,15,95,FF7,menu and character names
795,0x59A6A8,Magasin d'âlâments,18,95,FF7,menu and character names
796,0x59A6BC,Magasin de Materia,18,95,FF7,menu and character names
797,0x59A6D0,Grand magasin,13,95,FF7,menu and character names
798,0x59A6E4,Magasin de lâgumes,18,95,FF7,menu and character names
799,0x59A6F8,Mag. d'accessoires,18,95,FF7,menu and character names
800,0x59A70C,Magasin d'outillage,19,95,FF7,menu and character names
801,0x59A720,Magasin hütelier,16,95,FF7,menu and character names
802,0x59A738,Bienvenue !,11,95,FF7,menu and character names
803,0x59A766,Que veux-tu acheter ?,21,95,FF7,menu and character names
804,0x59A794,Combien en veux-tu ?,20,95,FF7,menu and character names
805,0x59A7C2,Que veux-tu vendre ?,20,95,FF7,menu and character names
806,0x59A7F0,Combien veux-tu en vendre ?,27,95,FF7,menu and character names
807,0x59A81E,Merci !,7,95,FF7,menu and character names
808,0x59A84C,Merci !,7,95,FF7,menu and character names
809,0x59A87A,Tu n'as pas assez d'argent !,28,95,FF7,menu and character names
810,0x59ADB0,Salut !,7,95,FF7,menu and character names
811,0x59ADDE,Qu'est-ce que je peux faire pour toi ?,38,95,FF7,menu and character names
812,0x59AE0C,Combien en veux-tu ?,20,95,FF7,menu and character names
813,0x59AE3A,As-tu quelque chose Ï vendre ?,30,95,FF7,menu and character names
814,0x59AE68,Combien en veux-tu ?,20,95,FF7,menu and character names
815,0x59AE96,Je t'en prie !,14,95,FF7,menu and character names
816,0x59AEC4,"T'as intârèt de revenir, d'accord ?",35,95,FF7,menu and character names
817,0x59AEF2,"C'est une blague, ou quoi ?",27,95,FF7,menu and character names
