index,offset,text,length,confidence,encoding,reason
383,0x5956C8,Gruppe aus drei Personen bilden,31,85,FF7,german_ratio=87.10%
384,0x5956EE,Auswählen mit [START]-Taste,27,95,FF7,party management - boundary detection failure
385,0x595718,Element,7,95,FF7,contains German indicator word
386,0x59572E,Effekt,6,95,FF7,contains German indicator word
387,0x595744,Angreifen,9,85,FF7,german_ratio=100.00%
388,0x59575A,Verteidigen,11,95,FF7,contains German indicator word
389,0x595770,Halbieren,9,85,FF7,german_ratio=100.00%
390,0x595786,Ungültig,8,85,FF7,german_ratio=100.00%
391,0x59579C,Absorbieren,11,85,FF7,german_ratio=100.00%
392,0x5957F4,Stärke,6,95,FF7,contains German indicator word
393,0x59580A,Geschick,8,95,FF7,contains German indicator word
394,0x595820,Vitalität,9,95,FF7,contains German indicator word
395,0x595836,Zauber,6,95,FF7,contains German indicator word
396,0x59584C,Moral,5,95,FF7,contains German indicator word
397,0x595862,Glück,5,95,FF7,contains German indicator word
398,0x595878,Angreifen,9,85,FF7,german_ratio=100.00%
399,0x59588E,Angreifen %,11,85,FF7,german_ratio=81.82%
400,0x5958A4,Verteidigen,11,95,FF7,contains German indicator word
401,0x5958BA,Verteidigen %,13,95,FF7,contains German indicator word
402,0x5958D0,Zbrangrf,8,85,FF7,german_ratio=100.00%
403,0x5958E6,Zbrvertdg,9,85,FF7,german_ratio=100.00%
404,0x5958FC,Zbrvertdg %,11,85,FF7,german_ratio=81.82%
405,0x595912,Waf.,4,85,FF7,german_ratio=75.00%
406,0x595928,Rüs.,4,85,FF7,german_ratio=75.00%
407,0x59593E,Acc.,4,85,FF7,german_ratio=75.00%
408,0x595954,Limit-Ebene,11,95,FF7,contains German indicator word
409,0x5959C8,STUFE 1,7,95,FF7,limit break menu - boundary detection failure
410,0x5959E8,STUFE 2,7,95,FF7,contains German indicator word
411,0x595A08,STUFE 3,7,95,FF7,contains German indicator word
412,0x595A28,STUFE 4,7,95,FF7,contains German indicator word
413,0x595A48,LIMIT-STUFE einrichten.,23,95,FF7,contains German indicator word
414,0x595A68,Einrichten,10,85,FF7,german_ratio=100.00%
415,0x595A88,Prüfen,6,85,FF7,german_ratio=100.00%
416,0x595AA8,Bei Änderung der STUFE,22,95,FF7,contains German indicator word
417,0x595AC8,Beginn bei Limit-Punkt 0.,25,95,FF7,contains German indicator word
418,0x595AD3,Limit-Punkt 0.,14,95,FF7,limit system - boundary detection
419,0x595AE8,STUFE ändern?,13,95,FF7,contains German indicator word
420,0x595B08,Ja,2,85,FF7,german_ratio=100.00%
421,0x595B28,Nein,4,85,FF7,german_ratio=100.00%
422,0x595B48,Limit gewählt!,14,95,FF7,contains German indicator word
423,0x595B68,STUFE wählen,12,95,FF7,contains German indicator word
424,0x5969F8,Hitze,5,95,FF7,contains German indicator word
425,0x596A04,Kälte,5,95,FF7,contains German indicator word
426,0x596A10,Gewitter,8,95,FF7,contains German indicator word
427,0x596A1C,Erde,4,95,FF7,contains German indicator word
428,0x596A28,Gift,4,95,FF7,contains German indicator word
429,0x596A34,Schwerkraft,11,85,FF7,german_ratio=100.00%
430,0x596A40,Wasser,6,95,FF7,contains German indicator word
431,0x596A4C,Wind,4,95,FF7,contains German indicator word
432,0x596A58,Heilig,6,95,FF7,contains German indicator word
433,0x596A68,Tod,3,95,FF7,contains German indicator word
434,0x596A7C,Gefahr,6,95,FF7,contains German indicator word
435,0x596A90,Schlaf,6,95,FF7,contains German indicator word
436,0x596AA4,Gift,4,95,FF7,contains German indicator word
437,0x596AB8,Trauer,6,95,FF7,contains German indicator word
438,0x596ACC,Zorn,4,95,FF7,contains German indicator word
439,0x596AE0,Psycho,6,85,FF7,german_ratio=100.00%
440,0x596AF4,Schweigen,9,85,FF7,german_ratio=100.00%
441,0x596B08,Hast,4,85,FF7,german_ratio=100.00%
442,0x596B1C,Gemach,6,85,FF7,german_ratio=100.00%
443,0x596B30,Stop,4,85,FF7,german_ratio=100.00%
444,0x596B44,Frosch,6,85,FF7,german_ratio=100.00%
445,0x596B58,Zwerg,5,85,FF7,german_ratio=100.00%
446,0x596B6C,Allm.Verstein.,14,85,FF7,german_ratio=85.71%
447,0x596B80,Verstein.,9,85,FF7,german_ratio=88.89%
448,0x596B94,Heilung,7,85,FF7,german_ratio=100.00%
449,0x596BA8,Barriere,8,85,FF7,german_ratio=100.00%
450,0x596BBC,ZBarr.,6,85,FF7,german_ratio=83.33%
451,0x596BD0,Wasser,6,95,FF7,contains German indicator word
452,0x596BF8,Schild,6,85,FF7,german_ratio=100.00%
453,0x596C0C,Todesurteil,11,95,FF7,contains German indicator word
454,0x596C20,Manipul.,8,85,FF7,german_ratio=87.50%
455,0x596C34,Tobsucht,8,85,FF7,german_ratio=100.00%
456,0x596C48,Unverwundbar,12,85,FF7,german_ratio=100.00%
457,0x596C5C,Lähmung,7,85,FF7,german_ratio=100.00%
458,0x596C70,Blind,5,85,FF7,german_ratio=100.00%
459,0x596C88,Element/Nebenwirkung,20,95,FF7,contains German indicator word
460,0x596CA1,Zusatzwirkung,13,85,FF7,german_ratio=100.00%
461,0x596CBA,Angriff,7,95,FF7,contains German indicator word
462,0x596CD3,Verteidigung,12,95,FF7,contains German indicator word
463,0x596CEC,Halbieren,9,85,FF7,german_ratio=100.00%
464,0x596D05,Unwirksam,9,85,FF7,german_ratio=100.00%
465,0x596D1E,Absorbieren,11,85,FF7,german_ratio=100.00%
466,0x596D82,Stärke,6,95,FF7,contains German indicator word
467,0x596D9B,Geschick,8,95,FF7,contains German indicator word
468,0x596DB4,Vitalität,9,95,FF7,contains German indicator word
469,0x596DCD,Zauber,6,95,FF7,contains German indicator word
470,0x596DE6,Gemüt,5,85,FF7,german_ratio=100.00%
471,0x596DFF,Glück,5,95,FF7,contains German indicator word
472,0x596E18,Angriff,7,95,FF7,contains German indicator word
473,0x596E31,Angriff %,9,95,FF7,contains German indicator word
474,0x596E4A,Verteidigung,12,95,FF7,contains German indicator word
475,0x596E63,Verteidigung %,14,95,FF7,contains German indicator word
476,0x596E7C,Zauber,6,95,FF7,contains German indicator word
477,0x596E95,Zauberabwehr,12,95,FF7,contains German indicator word
478,0x596EAE,Zauberabw. %,12,95,FF7,contains German indicator word
479,0x596EC7,Waf.,4,85,FF7,german_ratio=75.00%
480,0x596EE0,Rüs.,4,85,FF7,german_ratio=75.00%
481,0x596EF9,Acc.,4,85,FF7,german_ratio=75.00%
482,0x596F12,Limit-Stufe,11,95,FF7,contains German indicator word
483,0x596F96,Rüs.,4,85,FF7,german_ratio=75.00%
484,0x596FAC,Acc.,4,85,FF7,german_ratio=75.00%
485,0x596FC2,Zub.,4,85,FF7,german_ratio=75.00%
486,0x596FD8,Stärke,6,95,FF7,contains German indicator word
487,0x596FEE,Geschick,8,95,FF7,contains German indicator word
488,0x597004,Vitalitä,8,85,FF7,german_ratio=100.00%
489,0x59701A,Zauber,6,95,FF7,contains German indicator word
490,0x597030,Moral,5,95,FF7,contains German indicator word
491,0x597046,Glück,5,95,FF7,contains German indicator word
492,0x59705C,Angriff,7,95,FF7,contains German indicator word
493,0x597072,Angriff %,9,95,FF7,contains German indicator word
494,0x597088,Verteidigung,12,95,FF7,contains German indicator word
495,0x59709E,Verteidigung %,14,95,FF7,contains German indicator word
496,0x5970B4,Zauber,6,95,FF7,contains German indicator word
497,0x5970CA,Zauberabwehr,12,95,FF7,contains German indicator word
498,0x5970E0,Zauberabw. %,12,95,FF7,contains German indicator word
499,0x5970F6,Fassung:,8,85,FF7,german_ratio=87.50%
500,0x59710C,Wachstum:,9,85,FF7,german_ratio=88.89%
501,0x597122,Keine,5,85,FF7,german_ratio=100.00%
502,0x597138,Normal,6,85,FF7,german_ratio=100.00%
503,0x59714E,Doppelt,7,85,FF7,german_ratio=100.00%
504,0x597164,Dreifach,8,85,FF7,german_ratio=100.00%
505,0x5971EC,Kälte,5,95,FF7,contains German indicator word
506,0x5971F8,Blitz,5,85,FF7,german_ratio=100.00%
507,0x597204,Erde,4,95,FF7,contains German indicator word
508,0x597210,Gift,4,95,FF7,contains German indicator word
509,0x59721C,Schwerkraft,11,85,FF7,german_ratio=100.00%
510,0x597228,Wasser,6,95,FF7,contains German indicator word
511,0x597234,Wind,4,95,FF7,contains German indicator word
512,0x597240,Heilig,6,95,FF7,contains German indicator word
513,0x597250,Soll das wirklich entfernt werden?,34,85,FF7,german_ratio=85.29%
514,0x597274,Ja!,3,85,FF7,german_ratio=66.67%
515,0x597298,Einen Moment,12,85,FF7,german_ratio=91.67%
516,0x5972BC,Sephiroth,9,95,FF7,character name - boundary detection
517,0x5972E0,Waf.,4,85,FF7,german_ratio=75.00%
518,0x5972FC,Rüs.,4,85,FF7,german_ratio=75.00%
519,0x597318,Fähigkeitsliste,15,85,FF7,german_ratio=100.00%
520,0x597334,Rüstungseffekt,14,85,FF7,german_ratio=100.00%
521,0x597350,Prüfen,6,85,FF7,german_ratio=100.00%
522,0x59736C,Ordnen,6,85,FF7,german_ratio=100.00%
523,0x597388,Gespeicherte Zahl   /24,23,85,FF7,german_ratio=69.57%
524,0x5973A4,AP,2,85,FF7,german_ratio=100.00%
525,0x5973C0,Auf nächste Ebene,17,95,FF7,contains German indicator word
526,0x5973DC,MASTER,6,95,FF7,contains German indicator word
527,0x5973F8,Ordnen,6,85,FF7,german_ratio=100.00%
528,0x597414,Tauschen,8,85,FF7,german_ratio=100.00%
529,0x597430,Alles entfernen,15,85,FF7,german_ratio=93.33%
530,0x59744C,Wegwerfen,9,85,FF7,german_ratio=100.00%
531,0x597484,Geschwindigkeit   %HÖHER,24,85,FF7,german_ratio=79.17%
532,0x5974A0,Schutz   %HÖHER,15,85,FF7,german_ratio=66.67%
533,0x5974BC,Zauberkraft   %HÖHER,20,95,FF7,contains German indicator word
534,0x5974D8,Glück   %HÖHER,14,95,FF7,contains German indicator word
535,0x5974F4,MASTER,6,95,FF7,contains German indicator word
536,0x597510,Stärke,6,95,FF7,contains German indicator word
537,0x59752C,Vitalität,9,95,FF7,contains German indicator word
538,0x597548,Zauber,6,95,FF7,contains German indicator word
539,0x597564,Zbrvertdg,9,85,FF7,german_ratio=100.00%
540,0x597580,Geschick,8,95,FF7,contains German indicator word
541,0x59759C,Glück,5,95,FF7,contains German indicator word
542,0x5975B8,MAXHP,5,85,FF7,german_ratio=100.00%
543,0x5975D4,MAXMP,5,85,FF7,german_ratio=100.00%
544,0x5975F0,MAXHP,5,85,FF7,german_ratio=100.00%
545,0x59760C,MAXMP,5,85,FF7,german_ratio=100.00%
546,0x597628,EXP.UP,6,85,FF7,german_ratio=83.33%
547,0x597644,Gil UP,6,85,FF7,german_ratio=83.33%
548,0x597660,Treffen - %,11,85,FF7,german_ratio=63.64%
549,0x59767C,Treffen + %,11,85,FF7,german_ratio=63.64%
550,0x597698,Chocobo treffen,15,95,FF7,materia effect - boundary detection failure
551,0x5976B4,Präventivm. + %,15,85,FF7,german_ratio=66.67%
552,0x5976D0,Fernangriff,11,85,FF7,german_ratio=100.00%
553,0x5976EC,Alle angreifen,14,85,FF7,german_ratio=92.86%
554,0x597708,Gegenangriff,12,85,FF7,german_ratio=100.00%
555,0x597724,Alle angreifen,14,85,FF7,german_ratio=92.86%
556,0x597740,Ständiger Angriff,17,95,FF7,contains German indicator word
557,0x59775C,HP/MP-Änderung,14,85,FF7,german_ratio=84.62%
558,0x597886,Beschwören,10,85,FF7,german_ratio=100.00%
559,0x59789C,Feindtechnik,12,85,FF7,german_ratio=100.00%
560,0x5978B2,Zusätzliche Fähigkeit,21,85,FF7,german_ratio=95.24%
561,0x5978C8,Alle,4,85,FF7,german_ratio=100.00%
562,0x5978DE,4x-Zber,7,85,FF7,german_ratio=71.43%
563,0x5978F4,MP absorb.,10,85,FF7,german_ratio=80.00%
564,0x59790A,HP absorb.,10,85,FF7,german_ratio=80.00%
565,0x597936,Auch stehl.,11,85,FF7,german_ratio=81.82%
566,0x59794C,Schlag,6,85,FF7,german_ratio=100.00%
567,0x597962,Turbo-MP,8,85,FF7,german_ratio=87.50%
568,0x597978,Nichts,6,95,FF7,contains German indicator word
569,0x59798E,Nicht genug MP.,15,95,FF7,contains German indicator word
570,0x597A08,Verwenden,9,95,FF7,item menu - use
571,0x597A1A,Ordnen,6,85,FF7,german_ratio=100.00%
572,0x597A2C,Schlüsselobjekte,16,85,FF7,german_ratio=100.00%
573,0x597A3E,Allein,6,85,FF7,german_ratio=100.00%
574,0x597A50,Feld,4,85,FF7,german_ratio=100.00%
575,0x597A62,Schlacht,8,85,FF7,german_ratio=100.00%
576,0x597A74,Werfen,6,85,FF7,german_ratio=100.00%
577,0x597A86,Typ,3,85,FF7,german_ratio=100.00%
578,0x597A98,Name,4,85,FF7,german_ratio=100.00%
579,0x597AAA,Max.,4,85,FF7,german_ratio=75.00%
580,0x597ABC,Min.,4,85,FF7,german_ratio=75.00%
581,0x597AD0,OK! Klar!,9,85,FF7,german_ratio=66.67%
582,0x597AF8,"Ich bin nicht sicher, aber",26,95,FF7,contains German indicator word
583,0x597B20,Ist mir egal.,13,85,FF7,german_ratio=76.92%
584,0x597B48,Heh! Heh!,9,85,FF7,german_ratio=66.67%
585,0x597B70,V-v-verdammt! Mein Kopf!,24,85,FF7,german_ratio=75.00%
586,0x597B98,Hat nichts mit mir zu tun!,26,95,FF7,contains German indicator word
587,0x597BC0,"Hmm, das wär's also.",20,85,FF7,german_ratio=70.00%
588,0x597BE8,"Ich bin nicht sicher, aber",26,95,FF7,contains German indicator word
589,0x597C10,Ich hab die falsche Person erwischt.,36,85,FF7,german_ratio=83.33%
590,0x597C38,Das sollte ok sein.,19,85,FF7,german_ratio=78.95%
591,0x597C60,Noch nicht ganz bereit.,23,95,FF7,contains German indicator word
592,0x597C88,"Nein, ich bin es nicht.",23,95,FF7,contains German indicator word
593,0x597CB0,"Ok, klar!",9,85,FF7,german_ratio=66.67%
594,0x597CD8,Kapier ich nicht.,17,95,FF7,contains German indicator word
595,0x597D00,Hat nichts mit mir zu tun.,26,95,FF7,contains German indicator word
596,0x597D28,Cool! Das sollte ok sein!,25,85,FF7,german_ratio=76.00%
597,0x597D50,Nee! Kapier ich nicht!,22,95,FF7,contains German indicator word
598,0x597D78,"Mann, ich tapp total im Dunkeln!",32,85,FF7,german_ratio=78.12%
599,0x597DA0,Ich verlier immer mehr Menschliches,35,95,FF7,contains German indicator word
600,0x597DC8,Ich bin noch nicht bereit.,26,95,FF7,contains German indicator word
601,0x597DF0,Es hat nichts mit mir zu tun.,29,95,FF7,contains German indicator word
602,0x597E18,Das gefällt mir! Her damit!,27,85,FF7,german_ratio=77.78%
603,0x597E40,"Hmph. Hab ich nicht ganz kapiert, aber",38,95,FF7,contains German indicator word
604,0x597E68,Nicht ich! Gib es jemand anders!,32,95,FF7,contains German indicator word
605,0x597E90,Es hat nichts mit mir zu tun.,29,95,FF7,contains German indicator word
606,0x598628,Cloud,5,95,FF7,character default name - boundary detection failure
607,0x598634,Barret,6,95,FF7,character default name - boundary detection failure
608,0x598640,Tifa,4,95,FF7,character default name - boundary detection failure
609,0x59864C,Aeris,5,95,FF7,character default name - boundary detection failure
610,0x598658,Red XIII,8,95,FF7,character default name - boundary detection failure
611,0x598664,Yuffie,6,95,FF7,character default name - boundary detection failure
612,0x598670,Cait Sith,9,95,FF7,character default name - boundary detection failure
613,0x59867C,Vincent,7,95,FF7,character default name - boundary detection failure
614,0x598688,Cid,3,95,FF7,character default name - boundary detection failure
615,0x598694,Choco,5,95,FF7,chocobo default name - boundary detection failure
616,0x5986BE,Leer,4,85,FF7,german_ratio=100.00%
617,0x5986C8,Löschen,7,85,FF7,german_ratio=100.00%
618,0x5986D2,Auswählen,9,95,FF7,contains German indicator word
619,0x5986DC,Standard,8,85,FF7,german_ratio=100.00%
620,0x5986E6,Abbrechen,9,85,FF7,german_ratio=100.00%
621,0x598750,Freshmake,9,85,FF7,german_ratio=100.00%
622,0x598760,Square,6,85,FF7,german_ratio=100.00%
623,0x598770,3Dfx,4,85,FF7,german_ratio=75.00%
624,0x598780,Local,5,85,FF7,german_ratio=100.00%
625,0x598790,Gold,4,85,FF7,german_ratio=100.00%
626,0x598B54,GL!,3,85,FF7,german_ratio=66.67%
627,0x599254,Magic Materia!,14,95,FF7,contains German indicator word
628,0x599268,Summon Materia!,15,95,FF7,contains German indicator word
629,0x59927C,Command,7,85,FF7,german_ratio=100.00%
630,0x599290,Zero - AW YEAH!,15,85,FF7,german_ratio=66.67%
631,0x5992A8,Feuer,5,85,FF7,german_ratio=100.00%
632,0x5992B4,Kälte,5,95,FF7,contains German indicator word
633,0x5992C0,Blitz,5,85,FF7,german_ratio=100.00%
634,0x5992CC,Erde,4,95,FF7,contains German indicator word
635,0x5992D8,Gift,4,95,FF7,contains German indicator word
636,0x5992E4,Schwerkraft,11,85,FF7,german_ratio=100.00%
637,0x5992F0,Wasser,6,95,FF7,contains German indicator word
638,0x5992FC,Wind,4,95,FF7,contains German indicator word
639,0x599308,Heilig,6,95,FF7,contains German indicator word
640,0x599318,Soll das wirklich entfernt werden?,34,85,FF7,german_ratio=85.29%
641,0x59933C,Ja!,3,85,FF7,german_ratio=66.67%
642,0x599360,Einen Moment,12,85,FF7,german_ratio=91.67%
643,0x5993A8,Waf.,4,85,FF7,german_ratio=75.00%
644,0x5993C4,Rüs.,4,85,FF7,german_ratio=75.00%
645,0x5993E0,Fähigkeitsliste,15,85,FF7,german_ratio=100.00%
646,0x5993FC,Rüstungseffekt,14,85,FF7,german_ratio=100.00%
647,0x599418,Prüfen,6,85,FF7,german_ratio=100.00%
648,0x599434,Ordnen,6,85,FF7,german_ratio=100.00%
649,0x599450,Gespeicherte Zahl   /24,23,85,FF7,german_ratio=69.57%
650,0x59946C,AP,2,85,FF7,german_ratio=100.00%
651,0x599488,Auf nächste Ebene,17,95,FF7,contains German indicator word
652,0x5994A4,MASTER,6,95,FF7,contains German indicator word
653,0x5994C0,Ordnen,6,85,FF7,german_ratio=100.00%
654,0x5994DC,Tauschen,8,85,FF7,german_ratio=100.00%
655,0x5994F8,Alles entfernen,15,85,FF7,german_ratio=93.33%
656,0x599514,Wegwerfen,9,85,FF7,german_ratio=100.00%
657,0x59954C,Geschwindigkeit   %HÖHER,24,85,FF7,german_ratio=79.17%
658,0x599568,Schutz   %HÖHER,15,85,FF7,german_ratio=66.67%
659,0x599584,Zauberkraft   %HÖHER,20,95,FF7,contains German indicator word
660,0x5995A0,Glück   %HÖHER,14,95,FF7,contains German indicator word
661,0x5995BC,MASTER,6,95,FF7,contains German indicator word
662,0x5995D8,Stärke,6,95,FF7,contains German indicator word
663,0x5995F4,Vitalität,9,95,FF7,contains German indicator word
664,0x599610,Zauber,6,95,FF7,contains German indicator word
665,0x59962C,Zbrvertdg,9,85,FF7,german_ratio=100.00%
666,0x599648,Geschick,8,95,FF7,contains German indicator word
667,0x599664,Glück,5,95,FF7,contains German indicator word
668,0x599680,MAXHP,5,85,FF7,german_ratio=100.00%
669,0x59969C,MAXMP,5,85,FF7,german_ratio=100.00%
670,0x5996B8,MAXHP,5,85,FF7,german_ratio=100.00%
671,0x5996D4,MAXMP,5,85,FF7,german_ratio=100.00%
672,0x5996F0,EXP.UP,6,85,FF7,german_ratio=83.33%
673,0x59970C,Gil UP,6,85,FF7,german_ratio=83.33%
674,0x599728,Treffen - %,11,85,FF7,german_ratio=63.64%
675,0x599744,Treffen + %,11,85,FF7,german_ratio=63.64%
676,0x599760,Chocobo treffen,15,95,FF7,materia effect duplicate - boundary detection failure
677,0x59977C,Präventivm. + %,15,85,FF7,german_ratio=66.67%
678,0x599798,Fernangriff,11,85,FF7,german_ratio=100.00%
679,0x5997B4,Alle angreifen,14,85,FF7,german_ratio=92.86%
680,0x5997D0,Gegenangriff,12,85,FF7,german_ratio=100.00%
681,0x5997EC,Alle angreifen,14,85,FF7,german_ratio=92.86%
682,0x599808,Ständiger Angriff,17,95,FF7,contains German indicator word
683,0x599824,HP/MP-Änderung,14,85,FF7,german_ratio=84.62%
684,0x599840,Kaufen,6,95,FF7,contains German indicator word
685,0x59985E,Verkaufen,9,95,FF7,contains German indicator word
686,0x59987C,Beenden,7,95,FF7,contains German indicator word
687,0x59989A,Objekt,6,95,FF7,contains German indicator word
688,0x5998B8,Materia,7,95,FF7,contains German indicator word
689,0x5998D8,Kaufen Verkaufen Beenden,24,95,FF7,contains German indicator word
690,0x5998F8,Gil,3,85,FF7,german_ratio=100.00%
691,0x599918,Besitz,6,95,FF7,contains German indicator word
692,0x599938,Ausstattung,11,85,FF7,german_ratio=100.00%
693,0x599958,Gesamt,6,95,FF7,contains German indicator word
694,0x599978,Wieviel,7,85,FF7,german_ratio=100.00%
695,0x599998,Objekt    Materia,17,95,FF7,contains German indicator word
696,0x5999B8,Übrige Gil,10,85,FF7,german_ratio=90.00%
697,0x5999D8,Preis für Master,16,85,FF7,german_ratio=87.50%
698,0x5999F8,Preis durch AP,14,85,FF7,german_ratio=85.71%
699,0x599A18,Waf.,4,85,FF7,german_ratio=75.00%
700,0x599A2E,Rüs.,4,85,FF7,german_ratio=75.00%
701,0x599A44,Zub.,4,85,FF7,german_ratio=75.00%
702,0x599A5A,Zub.,4,85,FF7,german_ratio=75.00%
703,0x599A70,Stärke,6,95,FF7,contains German indicator word
704,0x599A86,Geschick,8,95,FF7,contains German indicator word
705,0x599A9C,Vitalitä,8,85,FF7,german_ratio=100.00%
706,0x599AB2,Zauber,6,95,FF7,contains German indicator word
707,0x599AC8,Moral,5,95,FF7,contains German indicator word
708,0x599ADE,Glück,5,95,FF7,contains German indicator word
709,0x599AF4,Angreifen,9,85,FF7,german_ratio=100.00%
710,0x599B0A,Angreifen %,11,85,FF7,german_ratio=81.82%
711,0x599B20,Verteidigen,11,95,FF7,contains German indicator word
712,0x599B36,Verteidigen %,13,95,FF7,contains German indicator word
713,0x599B4C,Zbrangrf,8,85,FF7,german_ratio=100.00%
714,0x599B62,Zbrvertdg,9,85,FF7,german_ratio=100.00%
715,0x599B78,Zbrvertdg %,11,85,FF7,german_ratio=81.82%
716,0x599B8E,Schlitz:,8,85,FF7,german_ratio=87.50%
717,0x599BA4,Verstärkung:,12,85,FF7,german_ratio=91.67%
718,0x599BBA,Keine,5,85,FF7,german_ratio=100.00%
719,0x599BD0,Normal,6,85,FF7,german_ratio=100.00%
720,0x599BE6,Doppelt,7,85,FF7,german_ratio=100.00%
721,0x599BFC,Dreifach,8,85,FF7,german_ratio=100.00%
722,0x599C18,Objektladen,11,95,FF7,contains German indicator word
723,0x599C40,Waffengeschäft,14,85,FF7,german_ratio=100.00%
724,0x599C68,Objektladen,11,95,FF7,contains German indicator word
725,0x599C90,Materia-Laden,13,95,FF7,contains German indicator word
726,0x599CB8,Gemischtwaren,13,85,FF7,german_ratio=100.00%
727,0x599CE0,Gemüseladen,11,85,FF7,german_ratio=100.00%
728,0x599D08,Zubehörladen,12,85,FF7,german_ratio=100.00%
729,0x599D30,Werkzeugladen,13,85,FF7,german_ratio=100.00%
730,0x599D58,Souvenierladen,14,85,FF7,german_ratio=100.00%
731,0x599D80,Willkommen!,11,85,FF7,german_ratio=90.91%
732,0x599DAE,Was möchtest du kaufen?,23,85,FF7,german_ratio=82.61%
733,0x599DDC,Wie viele willst du davon?,26,85,FF7,german_ratio=80.77%
734,0x599E0A,Was möchtest du verkaufen?,26,85,FF7,german_ratio=84.62%
735,0x599E38,Wie viele willst du verkaufen?,30,85,FF7,german_ratio=83.33%
736,0x599E66,Danke!,6,85,FF7,german_ratio=83.33%
737,0x599E94,Danke!,6,85,FF7,german_ratio=83.33%
738,0x599EC2,Du hast nicht genug Geld!,25,95,FF7,contains German indicator word
739,0x599F4C,Guten Tag!,10,85,FF7,german_ratio=80.00%
740,0x599F7A,Wie kann ich behilflich sein?,29,85,FF7,german_ratio=82.76%
741,0x599FA8,Wie viele willst du davon?,26,85,FF7,german_ratio=80.77%
742,0x599FD6,Hast du was zu verkaufen?,25,85,FF7,german_ratio=80.00%
743,0x59A004,Wie viele willst du?,20,85,FF7,german_ratio=80.00%
744,0x59A032,Vielen Dank!,12,85,FF7,german_ratio=83.33%
745,0x59A060,Ihr werdet doch alle zurückkommen!,34,85,FF7,german_ratio=85.29%
746,0x59A08E,Soll das ein Witz sein? Das ist nicht genug!,44,95,FF7,contains German indicator word
747,0x59C460,Laden,5,95,FF7,save menu - load
748,0x59C488,Wählen Sie eine Speicherdatei aus.,34,95,FF7,contains German indicator word
749,0x59C498,Speicherdatei aus.,18,95,FF7,save menu
750,0x59C4B0,Wählen Sie einen Speicherblock aus.,35,95,FF7,contains German indicator word
751,0x59C4C1,Speicherblock aus.,18,95,FF7,save menu
752,0x59C4D8,STECKPLATZ 1,12,85,FF7,german_ratio=83.33%
753,0x59C500,STECKPLATZ 2,12,85,FF7,german_ratio=83.33%
754,0x59C528,Wirklich?,9,85,FF7,german_ratio=88.89%
755,0x59C550,Bin am Laden. Bitte warten,26,95,FF7,contains German indicator word
756,0x59C557,Laden. Bitte warten,19,95,FF7,save menu - loading
757,0x59C578,Bin am Sichern. Bitte warten,28,95,FF7,contains German indicator word
758,0x59C5A0,LEER,4,85,FF7,german_ratio=100.00%
759,0x59C5C8,BLOCK,5,85,FF7,german_ratio=100.00%
760,0x59C5F0,Weiter?,7,85,FF7,german_ratio=85.71%
761,0x59C640,Überprüfe Spielstandsdatei,26,95,FF7,contains German indicator word
762,0x59C8C0,Gespeichert.,12,85,FF7,german_ratio=91.67%
763,0x59C8E8,Speichern nicht möglich.,24,95,FF7,contains German indicator word
764,0x59C910,Laden nicht möglich.,20,95,FF7,contains German indicator word
765,0x59C938,Daten sind zerstört.,20,85,FF7,german_ratio=85.00%
766,0x59C960,NEUES SPIEL,11,85,FF7,german_ratio=90.91%
767,0x59C966,SPIEL,5,95,FF7,save menu - GAME
768,0x59C988,Wirklich speichern?,19,85,FF7,german_ratio=89.47%
769,0x59C9B0,Ja,2,85,FF7,german_ratio=100.00%
770,0x59C9D8,Nein,4,85,FF7,german_ratio=100.00%
771,0x59CA00,Beendet.,8,85,FF7,german_ratio=87.50%
772,0x59CAC6,Formatiert,10,95,FF7,contains German indicator word
773,0x59CB08,Formatierung nicht möglich,26,95,FF7,contains German indicator word
774,0x59CB4A,Nicht formatiert,16,95,FF7,contains German indicator word
775,0x59CB8C,Jetzt formatieren?,18,85,FF7,german_ratio=88.89%
776,0x59CBCE,Memory Card wird geprüft.,25,85,FF7,german_ratio=84.00%
777,0x59CC10,Keine Spielstandsdatei.,23,95,FF7,contains German indicator word
778,0x59CC52,Diese Memory Card ist beschädigt und kann nicht verwendet werden.,65,95,FF7,contains German indicator word
779,0x59CC94,Andere Memory Card einlegen.,28,85,FF7,german_ratio=85.71%
780,0x59CCD6,Nicht genug Platz in der Spielstandsdatei übrig.,48,95,FF7,contains German indicator word
781,0x59CD18,Bitte benutzen Sie eine andere Spielstandsdatei,47,95,FF7,contains German indicator word
782,0x59CD5A,oder löschen Sie 1 Block gesicherter Daten.,43,85,FF7,german_ratio=81.40%
783,0x59CE20,Lesen nicht möglich.,20,95,FF7,contains German indicator word
784,0x59CE62,Spiel beginnen?,15,85,FF7,german_ratio=86.67%
785,0x59CFB0,Kann Speicherpuffer der Spielstandsdatei nicht zuordnen!,56,95,FF7,contains German indicator word
786,0x59CFEC,Ungültige Spielstandsdatei!,27,95,FF7,contains German indicator word
787,0x59D028,Spielstand 1,12,95,FF7,contains German indicator word
788,0x59D03C,Spielstand 2,12,95,FF7,contains German indicator word
789,0x59D050,Spielstand 3,12,95,FF7,contains German indicator word
790,0x59D064,Spielstand 4,12,95,FF7,contains German indicator word
791,0x59D078,Spielstand 5,12,95,FF7,contains German indicator word
792,0x59D08C,Spielstand 6,12,95,FF7,contains German indicator word
