index,offset,text,hex_bytes,byte_length,text_length,type_info
759,0x5998D8,Kaufen Verkaufen Beenden,N/A,48,24,padding:24
760,0x5998F8,Gil,N/A,10,3,padding:7
761,0x599918,Besitz,N/A,34,6,padding:28
762,0x599938,Ausstattung,N/A,36,11,padding:25
763,0x599958,Gesamt,N/A,26,6,padding:20
764,0x599978,Wieviel,N/A,32,7,padding:25
765,0x599998,Objekt    Materia,N/A,41,17,padding:24
766,0x5999B8,Übrige Gil,N/A,24,10,padding:14
767,0x5999D8,Preis für Master,N/A,37,16,padding:21
768,0x5999F8,Preis durch AP,N/A,29,14,padding:15
769,0x599A18,Waf.,N/A,21,4,padding:17
770,0x599A2E,Rüs.,N/A,21,4,padding:17
771,0x599A44,Zub.,N/A,21,4,padding:17
772,0x599A5A,Zub.,N/A,21,4,padding:17
773,0x599A70,Stärke,N/A,23,6,padding:17
774,0x599A86,Geschick,N/A,23,8,padding:15
775,0x599A9C,Vitalitä,N/A,21,8,padding:13
776,0x599AB2,Zauber,N/A,19,6,padding:13
777,0x599AC8,Moral,N/A,20,5,padding:15
778,0x599ADE,Glück,N/A,21,5,padding:16
779,0x599AF4,Angreifen,N/A,25,9,padding:16
780,0x599B0A,Angreifen %,N/A,23,11,padding:12
781,0x599B20,Verteidigen,N/A,21,11,padding:10
782,0x599B36,Verteidigen %,N/A,23,13,padding:10
783,0x599B4C,Zbrangrf,N/A,16,8,padding:8
784,0x599B62,Zbrvertdg,N/A,22,9,padding:13
785,0x599B78,Zbrvertdg %,N/A,23,11,padding:12
786,0x599B8E,Schlitz:,N/A,18,8,padding:10
787,0x599BA4,Verstärkung:,N/A,25,12,padding:13
788,0x599BBA,Keine,N/A,14,5,padding:9
789,0x599BD0,Normal,N/A,22,6,padding:16
790,0x599BE6,Doppelt,N/A,22,7,padding:15
791,0x599BFC,Dreifach,N/A,22,8,padding:14
792,0x599C14,A,N/A,16,1,padding:15
793,0x599C16,V,N/A,1,1,padding:0
794,0x599C18,Objektladen,N/A,11,11,padding:0
795,0x599C40,Waffengeschäft,N/A,42,14,padding:28
796,0x599C68,Objektladen,N/A,36,11,padding:25
797,0x599C90,Materia-Laden,N/A,41,13,padding:28
798,0x599CB8,Gemischtwaren,N/A,39,13,padding:26
799,0x599CE0,Gemüseladen,N/A,37,11,padding:26
800,0x599D08,Zubehörladen,N/A,40,12,padding:28
801,0x599D30,Werkzeugladen,N/A,40,13,padding:27
802,0x599D58,Souvenierladen,N/A,40,14,padding:26
803,0x599D80,Willkommen!,N/A,36,11,padding:25
804,0x599DAE,Was möchtest du kaufen?,N/A,57,23,padding:34
805,0x599DDC,Wie viele willst du davon?,N/A,48,26,padding:22
806,0x599E0A,Was möchtest du verkaufen?,N/A,45,26,padding:19
807,0x599E38,Wie viele willst du verkaufen?,N/A,49,30,padding:19
808,0x599E66,Danke!,N/A,21,6,padding:15
809,0x599E94,Danke!,N/A,45,6,padding:39
810,0x599EC2,Du hast nicht genug Geld!,N/A,64,25,padding:39
811,0x599F4C,Guten Tag!,N/A,101,10,padding:91
812,0x599F7A,Wie kann ich behilflich sein?,N/A,64,29,padding:35
813,0x599FA8,Wie viele willst du davon?,N/A,42,26,padding:16
814,0x599FD6,Hast du was zu verkaufen?,N/A,44,25,padding:19
815,0x59A004,Wie viele willst du?,N/A,40,20,padding:20
816,0x59A032,Vielen Dank!,N/A,37,12,padding:25
817,0x59A060,Ihr werdet doch alle zurückkommen!,N/A,67,34,padding:33
818,0x59A08E,Soll das ein Witz sein? Das ist nicht genug!,N/A,55,44,padding:11
819,0x59A118,"! #     !!             4                                                           "" $             '       (       f                                                   "" '             '       (   !   Q   !   R   !   T   !   U                           ! ""     ""!      4                                                                   "" $             '       (       f                                                   # $ !   Q   !   R   !   T   !   U                                                   ! %                          ""!      #!                                          # % !   Q   !   R   !   T   !   U   !   0                                           "" )             '       (       ,       T       -       .       !       f           $ '             '       (       4       -       .       f                           "" %             '       (       T       f                                           ! %                                 #!                                          "" '             '       (       T       -       .       f                           # % !   S   !   \   !   D   !   E   !   V                                           % &     `       a       b       c       d       e                                   % *     q       r       s       t       `       a       b       c       d       e   "" %             '       -       .       f                                           # $ !   Q   !   T   !   R   !   U                                                   ! %     #!              '       4       f                                           ! %                                                                            "" )             !       '       (       T       ,       -       .       f           # % !   E   !   X   !   U   !   V   !   W                                           ! &                                                                           & ""     K!      L!                                                                  # % !   Q   !   R   !   T   !   S   !   \                                           "" ""             '                                                                   ! $     )!      $!      5!      U                                                   # ' !   V   !   W   !   U   !   X   !   Q   !   R   !   T                           "" )             !       '       )       (       T       -       .       f           ! #     $!             U                                                           ' #             '       f                                                           $ & !   Z       *       +       )       -       .                                   ( *             '       #       (       *       +       )       ,       -       .   $ #             '       f                                                           ! )                                               R       S       U           "" )             !       '       f       *       +       )       -       .           & *     L!      K!      J!      C!      O!      X!  !   Y   !   a   !   V   !   Z   ! (                                                      %!                  $ *             !       '       #       f       *       +       )       -       .   # $ !       !   !   !   Y   !   Z                                                   $ $             !       '       f                                                   ! &            &!      @!      A!      B!      C!                                  "" *             !       '       #       -       .       f   !   ^   !   [   !   a   ! )                                                                        "" )     !       '       #       -       .       f       ?       C       D!          "" (             !       '       #       -       .       *       f                   ! *                                                             f       !   ! *                                                             (!      ,!  & '     E!      S!      T!      U!      M!      N!      O!                          "" '     !       '       #       -       .       /       f                           # % !   !   !       !   Z   !   ]   !   d                                           "" '     !       '       #       -       .       f       V                           # % !   G   !   J   !   I   !   d   !   7                                           $ $     o       p       ^       _                                                   ! )                                                                        "" *                                                                       # & !   #   !   W   !       !   ^   !   [   !   7                                   ! '                                                                          & (     )!                                                                   "" (                                                                         ! &                                        V                                   # & !   Q   !   R   !   T   !   S   !   ]   !   \                                   "" '             !       '       #       -       .       f                           ! )     V       &!      +!      @!      A!      B!      C!      Q!      W!          "" *     !       '       #       f   !   ^   !   [   !   a   !   G   !   I   !   J   "" )     '!      *!              !       '       #       -       .       f           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #       f                                           "" %             !       '       #                                                   R   L!  ""   %  ""   ""   ""   L!  p            ã   ã   ã   #  L!  #  ""   ""   p   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   @#  ""   ""   ""   @#  ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   !  !  R   !  #  ""   ""   ""   ""   ""   ""   ""   3  +  %  #  @#  !     ã   !  !  !  !  !  !  !  ""   ""   '  %  x""  !     ã   *   ""   !  !  !  !  !  !  !  !  R   R   R   !  R   R   R   ""   ""   ""                                                                                               £   #  %  *  N  N  pf  (  .  ã9  *  é0  ""   ""   ""   ""   £   `!  ""  $  )  6  0G  ^  ('  *  Z  (  é0  ""   ""   ""   £   ~!  #  £%  *  8  N  pf  '  ,  ^  ,  ,  ""   ""   ""   @#  4%  )  ñ7  J  éb  '  -  V  ñ7  `?  ""   ""   ""      ò!  @#  4%  H*  6  ('  ,  )  .  l=  $  ã9  l=  R  Xj  x;  l=  ^  ,  X8  ""   Z  ""   ""   x""  £%  H*  ñ7  N  pf  '  ,  V  +  ñ7  ""   ""   ""   !  )  5  J  pf  (  *  ,  +  Z  ""   ""   ""   #  <,   9  N  pf  -  :  R  +  ,  ""   ""   ""   _b/ ã      8!  ~!  @#  4%  '  ,  2  ('  õ.  `?  N  x""  @#  ""   ""   ""   #  #  %  4%  2  2  2  .  ""   ""   ""   ""   ""   ""   l=  -  l=  /  0G  0G  ""   @n  ""   ""   /  +  +  x;  l=  3  !  l=  ""   `?  `?  `?  ""   l=  3  ""   HC  ""   N  0G  ""   """,N/A,8091,8000,padding:91
820,0x59C158,`?  `?  @n  @n  Z  !   !   !   !   !   !   !   !   !   !   !   #  !   !   !   !   !       @n  !   !   !   !   !   !   !   !   !   !   !   !   $  #  0G  0G  !   0G  0G  !   !,N/A,180,180,padding:0
821,0x59C218,"!   x""  x""  %  x""  ""  %  +  +  ñ7  3  0G  %  `?  0G      @n  ñ7          HC  !   !   !   !   !   !   !   !   !   !   !   !   !   !   !   !   !   !   !   !   !   !",N/A,172,172,padding:0
822,0x59C364,"!S   S ""S   ~ !   M!""           Ü ""S !~    O ü £   S ""! ! t g!}  v   S ""~    ""S    !C!! $!C!     :   : `!:   O  é    `!y           T `!:  O ã é ° 8 ` \   9 `! •  ì J  O p K   : `!O   i `!:   ~    ~   !   S    ° : Laden",N/A,261,257,padding:4
823,0x59C488,Wählen Sie eine Speicherdatei aus.,N/A,68,34,padding:34
824,0x59C4B0,Wählen Sie einen Speicherblock aus.,N/A,40,35,padding:5
825,0x59C4D8,STECKPLATZ 1,N/A,16,12,padding:4
826,0x59C500,STECKPLATZ 2,N/A,39,12,padding:27
827,0x59C528,Wirklich?,N/A,36,9,padding:27
828,0x59C550,Bin am Laden. Bitte warten,N/A,57,27,padding:30
829,0x59C578,Bin am Sichern. Bitte warten,N/A,41,29,padding:12
830,0x59C5A0,LEER,N/A,14,4,padding:10
831,0x59C5C8,BLOCK,N/A,40,5,padding:35
832,0x59C5F0,Weiter?,N/A,41,7,padding:34
833,0x59C618,/15,N/A,35,3,padding:32
834,0x59C640,Überprüfe Spielstandsdatei,N/A,63,27,padding:36
835,0x59C668,01,N/A,14,2,padding:12
836,0x59C690,02,N/A,39,2,padding:37
837,0x59C6B8,03,N/A,39,2,padding:37
838,0x59C6E0,04,N/A,39,2,padding:37
839,0x59C708,05,N/A,39,2,padding:37
840,0x59C730,06,N/A,39,2,padding:37
841,0x59C758,07,N/A,39,2,padding:37
842,0x59C780,08,N/A,39,2,padding:37
843,0x59C7A8,09,N/A,39,2,padding:37
844,0x59C7D0,10,N/A,39,2,padding:37
845,0x59C7F8,11,N/A,39,2,padding:37
846,0x59C820,12,N/A,39,2,padding:37
847,0x59C848,13,N/A,39,2,padding:37
848,0x59C870,14,N/A,39,2,padding:37
849,0x59C898,15,N/A,39,2,padding:37
850,0x59C8C0,Gespeichert.,N/A,49,12,padding:37
851,0x59C8E8,Speichern nicht möglich.,N/A,51,24,padding:27
852,0x59C910,Laden nicht möglich.,N/A,35,20,padding:15
853,0x59C938,Daten sind zerstört.,N/A,39,20,padding:19
854,0x59C960,NEUES SPIEL,N/A,30,11,padding:19
855,0x59C988,Wirklich speichern?,N/A,47,19,padding:28
856,0x59C9B0,Ja,N/A,22,2,padding:20
857,0x59C9D8,Nein,N/A,41,4,padding:37
858,0x59CA00,Beendet.,N/A,43,8,padding:35
859,0x59CAC6,Formatiert,N/A,75,10,padding:65
860,0x59CB08,Formatierung nicht möglich,N/A,81,26,padding:55
861,0x59CB4A,Nicht formatiert,N/A,55,16,padding:39
862,0x59CB8C,Jetzt formatieren?,N/A,67,18,padding:49
863,0x59CBCE,Memory Card wird geprüft.,N/A,72,25,padding:47
864,0x59CC10,Keine Spielstandsdatei.,N/A,63,23,padding:40
865,0x59CC52,Diese Memory Card ist beschädigt und kann nicht verwendet werden.,N/A,107,65,padding:42
866,0x59CC94,Andere Memory Card einlegen.,N/A,28,28,padding:0
867,0x59CCD6,Nicht genug Platz in der Spielstandsdatei übrig.,N/A,85,48,padding:37
868,0x59CD18,Bitte benutzen Sie eine andere Spielstandsdatei,N/A,64,47,padding:17
869,0x59CD5A,oder löschen Sie 1 Block gesicherter Daten.,N/A,61,43,padding:18
870,0x59CE20,Lesen nicht möglich.,N/A,85,20,padding:65
871,0x59CE62,Spiel beginnen?,N/A,60,15,padding:45
872,0x59CFB0,Kann Speicherpuffer der Spielstandsdatei nicht zuordnen!,N/A,125,56,padding:69
873,0x59CFEC,Ungültige Spielstandsdatei!,N/A,30,27,padding:3
874,0x59D028,Spielstand 1,N/A,47,15,padding:32
875,0x59D03C,Spielstand 2,N/A,19,15,padding:4
876,0x59D050,Spielstand 3,N/A,19,15,padding:4
877,0x59D064,Spielstand 4,N/A,19,15,padding:4
878,0x59D078,Spielstand 5,N/A,19,15,padding:4
879,0x59D08C,Spielstand 6,N/A,19,15,padding:4
880,0x59D0A0,Spielstand 7,N/A,19,15,padding:4
881,0x59D0B4,Spielstand 8,N/A,19,15,padding:4
882,0x59D0C8,Spielstand 9,N/A,19,15,padding:4
883,0x59D0DC,Spielstand 10,N/A,17,13,padding:4
884,0x59D0F0,"!)  m t!v L!S     ""  % j G  K  :     `!e +! ë e   [!  ç V C v r  m",N/A,91,85,padding:6
885,0x59D150,Level,N/A,5,5,padding:0
886,0x59D158,p  @  cZ|ffW|ôòâ|ìåî|gåòìáî|íïáãìåîNâññ cZ|ffW|ôòâ|ìåî|gåòìáî|íïáãìåîNâññ Eôôá°å  Eôôá°åOôá°åEPRãNÜÜW Eôôá°åOôá°åEPRãNÜÜW,N/A,138,136,padding:2
887,0x59D1F0,ôóòõ                  _ñï•     âïô             ôèî             õáî             áõáî    @Y     PB,N/A,135,120,padding:15
888,0x59D26A,UéA/,N/A,8,8,padding:0
889,0x59D273,"_      _($((($(( $,( $,(",N/A,37,37,padding:0
890,0x59D299,ü,N/A,9,9,padding:0
891,0x59D2A4,Üó-`,N/A,16,16,padding:0
892,0x59D2B6,"-`Vc,9_      _#å£ñ         !4 AM }J àJ áN       %áõáîR       ""0 Q òR J uR uR uR J uR J J J J òR òR J J  !  $  '  *  -    ñ_  _    !  $  '  *  -        _      c      [      _      _",N/A,228,228,padding:0
893,0x59D39C,ü^ ^ ^ ^ ^ ^ ^ ^ ^ ._ 3_ I_ N_ j_ z_ î_ ß_ _ _ _ _ _ _ .` B` b` g` á` Ü` ` ` ` ` ` ` %a *a Ja ^a va äa a a a a a a a .b Nb Sb mb rb òb b b b b b b b 6c Jc bc         ü,N/A,275,275,padding:0
894,0x59D4B6,"ü      0        4    =    :    ;    ?    3    A    .    -    /    0    %   £ >   õ 2   ñ @   í ,   ã +   | 5   t <   l 9   d 1   \ 8   T 6   L 7   D B   @ C   < D   8 F             0d      !       P                                                                      $     # #   H  .   é  0             $     & !     ""     #     $     %     &   0!         $     ! å   H!         $     ! !   `!         $     ! )$  x!          $     ! )$  é!          $     ! )$  £!          $     ! )$  !          $     ! )$  !          $     ! )$  !          $     ! )$  !          $     !     !  A Hl  $       î H6  $      H (  $       H(! $       Hb  $      @ 0  $       z   $      D @#  $      H       !  ! (      `           !   !      .F  6M  ;R  CZ  J_6 Lc"" Rk  Zu  La0 Ui7 \p= \oB ]qD a}"" c{; eá! jå# mè$ pì& sï( uó* xô. wó6 {2 wñ: °6 £6 ã; dxG i{P wìI nR rã[ äB {ëf âôk ëöw ñß} îG îH ñG òL ïR í] °P S T U Y îf ñf b ô| Ü \ ` a b e l i l n m u u z z x q u z y w y { | ï  â ñ ° £ â â é è í ó £ à å è è ë í ï ï õ õ ô • £  •    ß",N/A,1702,1702,padding:0
